"5055757",1,"2","F",57,"0","3","G","M","0"
"5056241",1,"2","M",18,"0","3","M","G","0"
"5056241",3,"2","F",4,"0","3","P","Q","0"
"5056245",1,"2","M",41,"0","3","M","G","0"
"5056246",1,"2","M",26,"0","3","M","G","0"
"5056246",2,"1","F",27,"4","1","L","G","0"
"5056246",3,"2","M",998,"0","3","L","G","0"
"5056249",1,"2","F",3,"0","4","P","Q","0"
"5056249",2,"1","F",39,"4","1","M","G","0"
"5056253",1,"2","F",41,"0","3","M","G","0"
"5056254",2,"2","M",45,"0","3","M","G","0"
"5056254",2,"2","F",10,"0","4","M","G","0"
"5056254",2,"2","F",8,"0","5","M","G","0"
"5056254",2,"2","F",5,"0","6","M","Q","0"
"5056257",2,"1","M",60,"4","1","M","G","0"
"5056261",2,"2","F",24,"0","3","M","G","0"
"5056269",1,"1","F",41,"4","1","M","G","0"
"5056269",1,"2","F",9,"0","4","M","G","0"
"5056269",1,"2","F",16,"0","3","M","G","0"
"5056270",2,"2","M",25,"0","3","M","G","0"
"5056270",2,"2","M",23,"0","4","M","G","0"
"5056270",2,"2","F",24,"0","6","M","G","0"
"5056273",2,"2","M",998,"0","3","M","G","0"
"5056277",1,"2","F",1,"0","4","M","Q","0"
"5056285",2,"1","F",31,"3","1","M","G","0"
"5056289",2,"1","F",68,"3","1","L","G","0"
"5056297",1,"2","F",21,"0","3","M","G","0"
"5056306",2,"2","F",27,"0","3","M","G","0"
"5056313",2,"2","M",38,"0","3","M","G","0"
"5056317",2,"2","F",83,"0","3","M","G","0"
"5056539",1,"2","M",19,"0","3","M","B","0"
"5056543",2,"1","F",48,"4","1","M","G","0"
"5056543",2,"2","F",67,"0","3","M","G","0"
"5056594",1,"1","M",24,"3","1","P","W","1"
"5056630",1,"2","F",68,"0","3","M","G","0"
"5056634",2,"1","M",24,"4","1","M","G","0"
"5056638",1,"1","F",34,"4","1","M","G","0"
"5057687",1,"2","M",17,"0","2","M","A","0"
"5057687",1,"2","M",24,"0","3","M","G","0"
"5057687",1,"2","M",15,"0","8","P","A","0"
"5057687",1,"2","M",14,"0","8","P","A","0"
"5057687",2,"1","F",48,"4","1","M","G","0"
"5057687",3,"2","M",34,"0","3","M","G","0"
"5057716",2,"1","M",32,"4","1","M","G","0"
"5057719",1,"1","F",24,"4","1","M","G","0"
"5057719",2,"2","M",0,"0","6","P","Q","0"
