"4753665",2,"2","F",10,"4","3","M","B","0"
"4753665",2,"1","F",21,"4","1","M","B","0"
"4753668",2,"1","F",20,"4","1","M","G","0"
"4753668",2,"2","M",21,"0","3","M","G","0"
"4753668",2,"2","M",18,"0","4","P","G","0"
"4753668",2,"2","F",23,"4","6","P","G","0"
"4753670",1,"2","F",5,"0","4","M","Q","0"
"4753670",1,"2","M",2,"0","6","M","Q","0"
"4753671",2,"1","M",54,"4","1","M","G","0"
"4753671",2,"2","M",16,"0","3","M","G","0"
"4753672",1,"1","M",45,"4","1","L","G","0"
"4753672",2,"1","M",59,"4","1","M","G","0"
"4753672",3,"1","F",26,"4","1","M","G","0"
"4753673",1,"2","M",19,"0","3","M","G","0"
"4753675",2,"2","-",10,"0","3","M","G","0"
"4753677",2,"2","F",998,"0","6","M","G","0"
"4753677",2,"2","F",998,"0","4","M","G","0"
"4753677",2,"1","-",31,"4","1","L","G","0"
"4753678",2,"1","F",72,"4","1","M","G","0"
"4753678",3,"2","F",2,"0","6","P","Q","0"
"4753678",3,"2","M",14,"0","3","M","G","0"
"4753679",1,"2","F",1,"0","6","M","Q","0"
"4753679",1,"2","F",1,"0","5","M","Q","0"
"4753679",1,"2","M",37,"0","3","M","G","0"
"4753680",1,"1","F",27,"3","1","L","G","0"
"4753680",2,"2","F",37,"4","3","M","G","0"
"4753680",2,"1","M",37,"4","1","M","G","0"
"4753680",2,"2","F",3,"0","4","M","Q","0"
"4753696",1,"2","M",32,"0","4","P","G","0"
"4753696",1,"2","F",18,"4","8","P","G","0"
"4753696",1,"2","F",21,"4","8","P","G","0"
"4753715",1,"1","M",32,"4","1","B","G","0"
"4753715",1,"2","M",19,"4","6","P","-","0"
"4755681",1,"1","F",34,"4","1","M","G","0"
"4755681",2,"1","F",42,"4","1","M","G","0"
"4755681",2,"2","M",7,"0","4","M","G","0"
"4755685",2,"1","F",71,"4","1","M","G","0"
"4755693",1,"2","F",60,"0","3","M","G","0"
"4755709",1,"1","F",38,"4","1","M","G","0"
"4755713",2,"3","F",33,"4","1","P","-","0"
"4755717",2,"2","M",25,"0","3","M","G","0"
"4755717",2,"2","F",7,"0","4","M","G","0"
"4755717",2,"2","M",998,"0","5","M","G","0"
"4755717",2,"2","F",9,"0","6","M","G","0"
"4755733",2,"2","M",998,"4","1","P","W","0"
"4755733",2,"2","F",33,"3","2","P","Y","0"
"4755737",1,"3","M",31,"3","9","-","-","3"
"4755742",2,"3","F",32,"4","9","-","-","3"
"4755742",3,"3","F",25,"4","9","-","-","3"
"4755745",2,"1","M",47,"4","1","M","G","0"
"4755750",1,"1","M",60,"3","1","M","G","0"
"4755753",2,"2","F",28,"0","1","M","G","0"
"4755757",1,"1","M",17,"4","1","M","G","0"
"4755763",2,"1","F",42,"4","1","M","G","0"
"4755763",2,"2","F",29,"4","2","M","G","0"
"4755772",1,"1","M",34,"2","1","L","G","0"
"4755775",1,"2","F",17,"0","3","M","G","0"
"4755775",1,"2","F",14,"0","6","M","G","0"
"4755775",2,"2","F",69,"4","3","M","G","0"
